"TFBS","Correlation","P_value","Adjusted_P_value","Null_Hypothesis"
"BZIP18",0.0131728645638264,0.861068787355823,0.9858514737575,"Accept"
"BZIP2",0.0808044185411709,0.282251653655929,0.890151564672227,"Accept"
"BZIP28",-0.0186058459638573,0.804748251959537,0.9858514737575,"Accept"
"BZIP3",0.109447297176136,0.144721680908754,0.834794437390061,"Accept"
"BZIP30",-0.0555416537012991,0.460234364126719,0.976216233894167,"Accept"
"BZIP42",0.0355233211327197,0.636863222230548,0.9858514737575,"Accept"
"BZIP43",0.136135274445267,0.0692057001569656,0.807920882388444,"Accept"
"BZIP44",0.0769581618578377,0.305865471038617,0.904228562912323,"Accept"
"BZIP48",0.0471420674761851,0.53089016487564,0.976216233894167,"Accept"
"BZIP52",0.0037071269078427,0.960719528725178,0.9858514737575,"Accept"
"BZIP53",0.105466074512663,0.159998608009751,0.858495574099163,"Accept"
"BZIP60",-0.0138220920253782,0.854295723143626,0.9858514737575,"Accept"
"BZIP63",-0.074124813252912,0.324068347402318,0.904228562912323,"Accept"
"BZIP68",-0.00605634092814897,0.935870303774375,0.9858514737575,"Accept"
"BZIP69",-0.143570178602322,0.0551965303548461,0.807920882388444,"Accept"
"BZR1",0.139409060065856,0.0627161847290197,0.807920882388444,"Accept"
"BZR2",0.0807952414257315,0.282306495721866,0.890151564672227,"Accept"
"CAMTA1",0.029346914138708,0.696560022219746,0.9858514737575,"Accept"
"CAMTA5",-0.212986179119154,0.00420291575440863,0.742869364642466,"Accept"
"CCA1",0.032098678553663,0.6697054048739,0.9858514737575,"Accept"
"CDC5",0.0226381467420465,0.763571262606087,0.9858514737575,"Accept"
"CDF2",0.0855237623927019,0.254994974312048,0.890151564672227,"Accept"
"CDF3",0.0203770190239391,0.786587862385796,0.9858514737575,"Accept"
"CDF5",0.115871315141616,0.122443241639586,0.820522430561256,"Accept"
"CRF2",-0.0891374428713985,0.235390825167011,0.890151564672227,"Accept"
"CRF4",-0.0101802650389373,0.892412665913655,0.9858514737575,"Accept"
"DEAR3",-0.00438918243296376,0.953500000723616,0.9858514737575,"Accept"
"DF1",-0.0918944542234274,0.221163137987024,0.890151564672227,"Accept"
"DIV1",0.0136042457750079,0.856567242683664,0.9858514737575,"Accept"
"DOF1.5",0.0729636124668076,0.331726531407027,0.904228562912323,"Accept"
"DOF1.6",0.073580828584299,0.327641629685499,0.904228562912323,"Accept"
"DOF1.7",0.167346474868731,0.0251512765783785,0.742869364642466,"Accept"
"DOF2.5",0.0361879241033273,0.630568330224213,0.9858514737575,"Accept"
"DOF3.2",0.152547665909199,0.0414902370922099,0.742869364642466,"Accept"
"DOF3.4",0.015351299356858,0.838385137076925,0.9858514737575,"Accept"
"DOF3.5",0.0855237623927019,0.254994974312048,0.890151564672227,"Accept"
"DOF3.6",0.108487847288829,0.148297865961023,0.834794437390061,"Accept"
"DOF4.2",0.080421322560553,0.284547112762753,0.890151564672227,"Accept"
"DOF4.3",0.0706865715493603,0.347077471768699,0.910430830796253,"Accept"
"DOF4.5",-0.0287937250259499,0.70200578458456,0.9858514737575,"Accept"
"DOF4.7",0.0929524671067196,0.215868875881657,0.890151564672227,"Accept"
"DOF5.1",-0.0111197501783946,0.882552367256217,0.9858514737575,"Accept"
"DOF5.4",0.0855237623927019,0.254994974312048,0.890151564672227,"Accept"
"DOF5.8",0.0888921039560226,0.236687337134747,0.890151564672227,"Accept"
"DPBF3",0.0935693741673679,0.212823979787977,0.890151564672227,"Accept"
"DREB1A",0.0414551759260795,0.581644807825953,0.976216233894167,"Accept"
"DREB1B",-0.00242360628983672,0.974313734944249,0.987225569666554,"Accept"
"DREB1C",-0.00242360628983672,0.974313734944249,0.987225569666554,"Accept"
"DREB1D",0.0449409474886727,0.550268076766576,0.976216233894167,"Accept"
"DREB1E",0.0342990730010066,0.648526905633742,0.9858514737575,"Accept"
"DREB1G",-0.1075584266218,0.151825553545335,0.834794437390061,"Accept"
"DREB2A",-0.0988938409749073,0.187814837543687,0.867671968641295,"Accept"
"DREB2C",-0.00840095256924245,0.911131355387943,0.9858514737575,"Accept"
"DREB2D",0.00378529028981457,0.959891999574967,0.9858514737575,"Accept"
"DREB2E",-0.104594183944966,0.163500069021946,0.858495574099163,"Accept"
"DREB2F",0.000679134093680161,0.99280115241483,0.997056014496608,"Accept"
"DREB2G",0.0547239482094618,0.466875237224232,0.976216233894167,"Accept"
"DYT1",0.0741164802265726,0.324122894188393,0.904228562912323,"Accept"
"E2FC",-0.0207586106200991,0.782689945220361,0.9858514737575,"Accept"
"E2FD",0.159451097224464,0.0330048280231512,0.742869364642466,"Accept"
"E2FE",0.159451097224464,0.0330048280231512,0.742869364642466,"Accept"
"EFM",0.125393961148812,0.0944234928735859,0.807920882388444,"Accept"
"EIL3",-0.0049209197070524,0.947874178116691,0.9858514737575,"Accept"
"EIL4",-0.105936876866626,0.158131420720145,0.858495574099163,"Accept"
"ENAP2",0.0136532501582006,0.856056162333026,0.9858514737575,"Accept"
"EREB127",-0.0914549109629878,0.223389510137887,0.890151564672227,"Accept"
"EREB138",-0.0698445068893375,0.352866085658833,0.916435456043742,"Accept"
"EREB29",0.108362695975547,0.148769237687754,0.834794437390061,"Accept"
"EREB71",0.0877192979139882,0.242954249159837,0.890151564672227,"Accept"
"ERF010",-0.134296888532774,0.073083285891719,0.807920882388444,"Accept"
"ERF011",-0.182714492625312,0.0143623140873032,0.742869364642466,"Accept"
"ERF012",-0.160080552529819,0.032310260437802,0.742869364642466,"Accept"
"ERF013",-0.125910250546233,0.0930637776368965,0.807920882388444,"Accept"
"ERF014",-0.0484462599421133,0.519572731448365,0.976216233894167,"Accept"
"ERF015",-0.0943383990998311,0.209071485882982,0.890151564672227,"Accept"
"ERF017",-0.113543086224219,0.130188551580179,0.820522430561256,"Accept"
"ERF018",0.12438075565157,0.0971377658671182,0.807920882388444,"Accept"
"ERF019",-0.117572242371579,0.117014097117316,0.820522430561256,"Accept"
"ERF021",-0.0480911516455261,0.522641992288355,0.976216233894167,"Accept"
"ERF023",-0.109858088767623,0.143210710317126,0.834794437390061,"Accept"
"ERF025",-0.0809714561449852,0.281254695433307,0.890151564672227,"Accept"
"ERF027",0.00909523062686704,0.903821026012688,0.9858514737575,"Accept"
"ERF034",-0.0642385456286954,0.392930568165614,0.951721167868349,"Accept"
"ERF035",0.024196745629967,0.747824320565609,0.9858514737575,"Accept"
"ERF036",-0.0755083217544802,0.315094319871131,0.904228562912323,"Accept"
"ERF037",-0.0291357716890271,0.698636761773511,0.9858514737575,"Accept"
"ERF038",-0.0876967943304401,0.243075617725443,0.890151564672227,"Accept"
"ERF039",0.00909523062686704,0.903821026012688,0.9858514737575,"Accept"
"ERF043",0.026784804703249,0.721908289847736,0.9858514737575,"Accept"
"ERF054",-0.0156909317779476,0.834860078000226,0.9858514737575,"Accept"
"ERF055",-0.13357372751522,0.0746561111593558,0.807920882388444,"Accept"
"ERF057",0.0393027889941287,0.601424235011946,0.9858514737575,"Accept"
"ERF073",-0.0733086415124126,0.329439030272426,0.904228562912323,"Accept"
"ERF076",-0.00854923077859171,0.909569427548756,0.9858514737575,"Accept"
"ERF077",0.071145833853643,0.343945759342686,0.90656590428341,"Accept"
"ERF082",-0.0583066399583409,0.438171616728555,0.976216233894167,"Accept"
"ERF086",0.115257815435478,0.124448651806123,0.820522430561256,"Accept"
"ERF087",0.082417400295934,0.272723705215417,0.890151564672227,"Accept"
"ERF091",-0.0535132469279851,0.476803818379002,0.976216233894167,"Accept"
"ERF094",-0.129235547615491,0.0846756407346248,0.807920882388444,"Accept"
"ERF095",-0.0229779827050237,0.760129278576303,0.9858514737575,"Accept"
"ERF104",-0.0724295094526371,0.335287594192448,0.904228562912323,"Accept"
"ERF105",-0.0609854556741636,0.417383608467773,0.962035005747031,"Accept"
"ERF109",-0.130910751782813,0.0806857413521079,0.807920882388444,"Accept"
"ERF112",0.0247720710040693,0.742037525431427,0.9858514737575,"Accept"
"ERF115",0.0959335179177594,0.20144005721563,0.890151564672227,"Accept"
"ERF118",0.0740347510061372,0.324658196062453,0.904228562912323,"Accept"
"ERF122",-0.0145024543290457,0.847209259918319,0.9858514737575,"Accept"
"ERF13",-0.129235547615491,0.0846756407346248,0.807920882388444,"Accept"
"ERF15",-0.152772650991623,0.0411872863024649,0.742869364642466,"Accept"
"ERF1B",-0.113207273034176,0.131336138960939,0.820522430561256,"Accept"
"ERF2",-0.0250475238818394,0.739272025397293,0.9858514737575,"Accept"
"ERF4",-0.00410304024999518,0.956528376583745,0.9858514737575,"Accept"
"ERF5",0.0702766060759048,0.349888177494774,0.914391779846938,"Accept"
"ERF6",0.163663628524671,0.0285886892412105,0.742869364642466,"Accept"
"ERF8",-0.0448640607441606,0.55095115261726,0.976216233894167,"Accept"
"ERF9",-0.0620975343911227,0.408925917361158,0.962035005747031,"Accept"
"EmBP.1",0.0890003172882793,0.23611485997089,0.890151564672227,"Accept"
"FAR1",0.0604050442551305,0.421838107023364,0.969124801429493,"Accept"
"FHY3",-0.0436283105526482,0.561986164509436,0.976216233894167,"Accept"
"FLC",0.0862517274899481,0.250957917552797,0.890151564672227,"Accept"
"FUS3",0.0445956969868647,0.5533385809728,0.976216233894167,"Accept"
"FaEOBII",0.00239782942318403,0.974586835488746,0.987225569666554,"Accept"
"GAF1",0.0385361901318489,0.608540886025793,0.9858514737575,"Accept"
"GATA1",0.0119308273492425,0.874054198211502,0.9858514737575,"Accept"
"GATA10",0.0470504766901437,0.531689600511336,0.976216233894167,"Accept"
"GATA11",0.0159621151358405,0.832047811210379,0.9858514737575,"Accept"
"GATA14",-0.0640997850130637,0.393955703911365,0.951721167868349,"Accept"
"GATA19",0.0720662665205583,0.337723363470843,0.904228562912323,"Accept"
"GATA20",0.0610153548578555,0.41715488741214,0.962035005747031,"Accept"
"GATA6",-0.0371707139229229,0.621308309028891,0.9858514737575,"Accept"
"GBF1",0.0398052231331334,0.59678023351153,0.984827474550717,"Accept"
"GBF2",-0.0166624625758414,0.824794900145544,0.9858514737575,"Accept"
"GBF3",-0.0208905207904585,0.781343748790447,0.9858514737575,"Accept"
"GLYMA.06G314400",0.00482507230184172,0.948888069047727,0.9858514737575,"Accept"
"GLYMA.07G038400",-0.0117858259265503,0.87557244176513,0.9858514737575,"Accept"
"GLYMA.08G357600",-0.115227200291268,0.124549388197494,0.820522430561256,"Accept"
"GLYMA.13G317000",0.00482507230184172,0.948888069047727,0.9858514737575,"Accept"
"GLYMA19G26560",-0.0993600056348935,0.185732239976091,0.867671968641295,"Accept"
"GRF4",-0.0329482791067571,0.661496058018744,0.9858514737575,"Accept"
"GRF6",-0.114571474173306,0.126722168757218,0.820522430561256,"Accept"
"GRF9",-0.114571474173306,0.126722168757218,0.820522430561256,"Accept"
"GRMZM2G135447",0.051163633220209,0.496395050443483,0.976216233894167,"Accept"
"GT.1",-0.108921911304624,0.146671763511894,0.834794437390061,"Accept"
"GT.2",-0.0199062769820664,0.791403747467773,0.9858514737575,"Accept"
"GT.3a",0.0687304700829883,0.360616777089605,0.925232095963475,"Accept"
"GT.4",0.0813412360347594,0.279056115207206,0.890151564672227,"Accept"
"GTL1",-0.0349483496050976,0.642330222595987,0.9858514737575,"Accept"
"Gam1",-0.0466093712297192,0.53554817202698,0.976216233894167,"Accept"
"Glyma19g26560.1",-0.0993600056348935,0.185732239976091,0.867671968641295,"Accept"
"HAT1",-0.0482050167499147,0.521656832179014,0.976216233894167,"Accept"
"HAT2",-0.0748122499680127,0.319588906130699,0.904228562912323,"Accept"
"HAT22",-0.0232776056327394,0.757098485966993,0.9858514737575,"Accept"
"HAT5",-0.0131011857752829,0.86181720692695,0.9858514737575,"Accept"
"HBI1",0.0280448713555361,0.709401918294608,0.9858514737575,"Accept"
"HDG1",0.0436925829395536,0.561409623505645,0.976216233894167,"Accept"
"HDG11",0.0802284086035034,0.285707755118748,0.890151564672227,"Accept"
"HDG7",0.0621112038201036,0.408822590527726,0.962035005747031,"Accept"
"HHO2",-0.123781594389979,0.0987717328930011,0.807920882388444,"Accept"
"HHO3",-0.159326413478122,0.0331439025939106,0.742869364642466,"Accept"
"HHO5",-0.172579395697262,0.0208804042883084,0.742869364642466,"Accept"
"HHO6",-0.123028675093004,0.100855772075383,0.807920882388444,"Accept"
"HRS1",-0.0129904028471406,0.862974166234906,0.9858514737575,"Accept"
"HSFA1B",-0.0688366187967832,0.359873735626164,0.925232095963475,"Accept"
"HSFA1E",0.0852859557337139,0.256323421603532,0.890151564672227,"Accept"
"HSFA4A",0.0424164116349404,0.572909991953494,0.976216233894167,"Accept"
"HSFA6A",0.0515648359146215,0.493019943590123,0.976216233894167,"Accept"
"HSFA6B",-0.038088926597153,0.612710115709299,0.9858514737575,"Accept"
"HSFB2A",0.0201666825126009,0.788738703241851,0.9858514737575,"Accept"
"HSFB2B",-0.0739218280988078,0.325398745483633,0.904228562912323,"Accept"
"HSFB3",0.0432986760453881,0.564947526688417,0.976216233894167,"Accept"
"HSFB4",0.0215523853704495,0.774599033136105,0.9858514737575,"Accept"
"HSFC1",0.0983925812382304,0.190073233528819,0.867671968641295,"Accept"
"HY5",0.0883951732717929,0.239328721716778,0.890151564672227,"Accept"
"HYH",-0.0902690012386466,0.229475543287022,0.890151564672227,"Accept"
"IDD1",0.0343896832085911,0.647660660811875,0.9858514737575,"Accept"
"IDD11",0.00797914306939509,0.915576439964892,0.9858514737575,"Accept"
"IDD4",-0.156761835659109,0.0361167041532576,0.742869364642466,"Accept"
"IDD5",-0.023260607760197,0.757270326937607,0.9858514737575,"Accept"
"IDD6",-0.0194957388446454,0.795610182709382,0.9858514737575,"Accept"
"IDD7",-0.095191905615756,0.204962671883749,0.890151564672227,"Accept"
"IG1",0.0122821741604399,0.870377323408198,0.9858514737575,"Accept"
"JKD",-0.0393994548692543,0.600529496261175,0.9858514737575,"Accept"
"JUB1",0.15349742884704,0.040223950481713,0.742869364642466,"Accept"
"KAN2",0.0564673467305663,0.452780144753048,0.976216233894167,"Accept"
"KAN4",0.0710916208519753,0.344314504187298,0.90656590428341,"Accept"
"KUA1",0.0669834106055979,0.372983025706102,0.93645381096925,"Accept"
"LBD13",-0.00508435624989809,0.946145511135371,0.9858514737575,"Accept"
"LBD18",-0.0969935117906151,0.19648146587908,0.890151564672227,"Accept"
"LEP",0.109696802995198,0.143802513219865,0.834794437390061,"Accept"
"LFY",0.0530359543983121,0.480749218736272,0.976216233894167,"Accept"
"LHY",0.0165088125694189,0.826384877657601,0.9858514737575,"Accept"
"LOB",0.0451802712321958,0.548144531437716,0.976216233894167,"Accept"
"LRL2",-0.012432437060843,0.868805652149999,0.9858514737575,"Accept"
"Lg3",0.0612602298297048,0.415284415888846,0.962035005747031,"Accept"
"LjSGA_053525.1",-0.0685017494811675,0.362221063649003,0.925968755437271,"Accept"
"LjTCP20",-0.000122776458397912,0.998698547870683,0.998698547870683,"Accept"
"MGP",0.0326959729340176,0.663929836302078,0.9858514737575,"Accept"
"MYB1",-0.0475581802444166,0.52726582163433,0.976216233894167,"Accept"
"MYB10",-0.115854502943168,0.12249786172469,0.820522430561256,"Accept"
"MYB101",0.0191468156032087,0.799189943802809,0.9858514737575,"Accept"
"MYB105",0.0319075206076464,0.671557934997978,0.9858514737575,"Accept"
"MYB107",-0.0215897179121791,0.774219093519199,0.9858514737575,"Accept"
"MYB108",0.0548561158994103,0.465798299279374,0.976216233894167,"Accept"
"MYB111",-0.165201904448936,0.0271069868285853,0.742869364642466,"Accept"
"MYB113",0.0102059950918622,0.892142391157589,0.9858514737575,"Accept"
"MYB116",0.0167400795236093,0.823991986749151,0.9858514737575,"Accept"
"MYB118",-0.0879630228587935,0.241642473155855,0.890151564672227,"Accept"
"MYB119",0.0035280319558223,0.962615794542997,0.9858514737575,"Accept"
"MYB121",-0.0074394857674222,0.921267220610321,0.9858514737575,"Accept"
"MYB124",0.0697850054394497,0.353277394861812,0.916435456043742,"Accept"
"MYB13",-0.135359915269861,0.0708201797378953,0.807920882388444,"Accept"
"MYB15",-0.092125218424642,0.220000605653456,0.890151564672227,"Accept"
"MYB17",-0.0955647017027942,0.203186401269221,0.890151564672227,"Accept"
"MYB24",-0.0354059377877732,0.63797775943329,0.9858514737575,"Accept"
"MYB27",0.122212554014632,0.103153823865307,0.814799305363047,"Accept"
"MYB3",-0.153746124841635,0.0398977938104986,0.742869364642466,"Accept"
"MYB30",-0.0334260322198979,0.656897310145967,0.9858514737575,"Accept"
"MYB31",0.0156950763661097,0.834817081307226,0.9858514737575,"Accept"
